C:\Users\User\Desktop\example.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 1	P	 1	31	SyprO	 61	     6014	84.7
 1	P	 1	31	SyprO	 61	     6016	84.5
 1	P	 1	31	SyprO	 61	     6014	84.5
 1	P	 1	31	SyprO	 62	     5910	85.7
 1	P	 1	31	SyprO	 62	     5921	85.5
 1	P	 1	31	SyprO	 62	     5912	85.5
 1	P	 1	31	SyprO	 63	     5735	86.7
 1	P	 1	31	SyprO	 63	     5737	86.7
 1	P	 1	31	SyprO	 63	     5748	86.7
 1	P	 1	31	SyprO	 64	     5620	87.5
 1	P	 1	31	SyprO	 64	     5600	87.5
 1	P	 1	31	SyprO	 64	     5630	87.7
 1	P	 1	31	SyprO	 65	     5460	89.0
 1	P	 1	31	SyprO	 65	     5441	88.7
 1	P	 1	31	SyprO	 65	     5456	88.7
 1	P	 1	31	SyprO	 66	     5335	89.7
 1	P	 1	31	SyprO	 66	     5318	89.5
 1	P	 1	31	SyprO	 66	     5323	89.5
 1	P	 1	31	SyprO	 67	     5229	90.9
 1	P	 1	31	SyprO	 67	     5207	90.7
 1	P	 1	31	SyprO	 67	     5179	90.7
 1	P	 1	31	SyprO	 68	     5026	91.7
 1	P	 1	31	SyprO	 68	     5032	91.5
 1	P	 1	31	SyprO	 68	     5040	91.5
 1	P	 1	31	SyprO	 69	     4900	92.5
 1	P	 1	31	SyprO	 69	     4888	92.5
 1	P	 1	31	SyprO	 69	     4875	92.5
 1	P	 1	31	SyprO	 70	     4762	93.7
 1	P	 1	31	SyprO	 70	     4746	93.7
 1	P	 1	31	SyprO	 70	     4756	93.7
 1	P	 1	31	SyprO	 71	     4621	94.7
 1	P	 1	31	SyprO	 71	     4621	94.7
 1	P	 1	31	SyprO	 71	     4592	94.7
 1	P	 1	32	SyprO	  1	     2533	25.1
 1	P	 1	32	SyprO	  1	     2543	25.1
 1	P	 1	32	SyprO	  1	     2541	25.1
 1	P	 1	32	SyprO	  2	     2544	26.1
 1	P	 1	32	SyprO	  2	     2555	26.0
 1	P	 1	32	SyprO	  2	     2546	26.1
 1	P	 1	32	SyprO	  3	     2542	27.1
 1	P	 1	32	SyprO	  3	     2549	27.1
 1	P	 1	32	SyprO	  3	     2547	27.1
 1	P	 1	32	SyprO	  4	     2551	28.1
 1	P	 1	32	SyprO	  4	     2540	28.1
 1	P	 1	32	SyprO	  4	     2547	28.1
 1	P	 1	32	SyprO	  5	     2543	29.1
 1	P	 1	32	SyprO	  5	     2549	29.1
 1	P	 1	32	SyprO	  5	     2534	29.1
 1	P	 1	32	SyprO	  6	     2539	30.1
 1	P	 1	32	SyprO	  6	     2542	30.1
 1	P	 1	32	SyprO	  6	     2545	30.1
 1	P	 1	32	SyprO	  7	     2535	31.1
 1	P	 1	32	SyprO	  7	     2540	31.1
 1	P	 1	32	SyprO	  7	     2538	31.1
 1	P	 1	32	SyprO	  8	     2545	32.1
 1	P	 1	32	SyprO	  8	     2535	32.1
 1	P	 1	32	SyprO	  8	     2535	32.1
 1	P	 1	32	SyprO	  9	     2542	33.0
 1	P	 1	32	SyprO	  9	     2540	33.0
 1	P	 1	32	SyprO	  9	     2534	33.0
 1	P	 1	32	SyprO	 10	     2541	34.0
 1	P	 1	32	SyprO	 10	     2543	34.0
 1	P	 1	32	SyprO	 10	     2529	34.0
 1	P	 1	32	SyprO	 11	     2534	35.0
 1	P	 1	32	SyprO	 11	     2529	35.0
 1	P	 1	32	SyprO	 11	     2540	35.0
 1	P	 1	32	SyprO	 12	     2526	35.8
 1	P	 1	32	SyprO	 12	     2530	36.0
 1	P	 1	32	SyprO	 12	     2526	36.0
 1	P	 1	32	SyprO	 13	     2528	36.8
 1	P	 1	32	SyprO	 13	     2523	37.0
 1	P	 1	32	SyprO	 13	     2534	37.0
 1	P	 1	32	SyprO	 14	     2526	37.8
 1	P	 1	32	SyprO	 14	     2527	38.0
 1	P	 1	32	SyprO	 14	     2527	38.0
 1	P	 1	32	SyprO	 15	     2524	39.0
 1	P	 1	32	SyprO	 15	     2529	38.8
 1	P	 1	32	SyprO	 15	     2538	38.8
 1	P	 1	32	SyprO	 16	     2535	39.8
 1	P	 1	32	SyprO	 16	     2527	39.8
 1	P	 1	32	SyprO	 16	     2536	40.0
 1	P	 1	32	SyprO	 17	     2531	41.0
 1	P	 1	32	SyprO	 17	     2536	40.8
 1	P	 1	32	SyprO	 17	     2534	40.8
 1	P	 1	32	SyprO	 18	     2543	41.7
 1	P	 1	32	SyprO	 18	     2546	41.8
 1	P	 1	32	SyprO	 18	     2544	41.8
 1	P	 1	32	SyprO	 19	     2554	42.8
 1	P	 1	32	SyprO	 19	     2550	42.8
 1	P	 1	32	SyprO	 19	     2552	42.8
 1	P	 1	32	SyprO	 20	     2570	43.8
 1	P	 1	32	SyprO	 20	     2571	43.8
 1	P	 1	32	SyprO	 20	     2584	43.8
 1	P	 1	32	SyprO	 21	     2583	44.7
 1	P	 1	32	SyprO	 21	     2588	44.7
 1	P	 1	32	SyprO	 21	     2595	44.8
 1	P	 1	32	SyprO	 22	     2618	45.7
 1	P	 1	32	SyprO	 22	     2609	45.8
 1	P	 1	32	SyprO	 22	     2622	45.8
 1	P	 1	32	SyprO	 23	     2688	46.7
 1	P	 1	32	SyprO	 23	     2684	46.8
 1	P	 1	32	SyprO	 23	     2688	46.8
 1	P	 1	32	SyprO	 24	     2724	47.7
 1	P	 1	32	SyprO	 24	     2731	47.7
 1	P	 1	32	SyprO	 24	     2708	47.7
 1	P	 1	32	SyprO	 25	     2744	48.7
 1	P	 1	32	SyprO	 25	     2739	48.7
 1	P	 1	32	SyprO	 25	     2748	48.7
 1	P	 1	32	SyprO	 26	     2760	49.7
 1	P	 1	32	SyprO	 26	     2752	49.7
 1	P	 1	32	SyprO	 26	     2749	49.7
 1	P	 1	32	SyprO	 27	     2725	50.7
 1	P	 1	32	SyprO	 27	     2709	50.7
 1	P	 1	32	SyprO	 27	     2695	50.7
 1	P	 1	32	SyprO	 28	     2644	51.7
 1	P	 1	32	SyprO	 28	     2645	51.7
 1	P	 1	32	SyprO	 28	     2633	51.7
 1	P	 1	32	SyprO	 29	     2570	52.7
 1	P	 1	32	SyprO	 29	     2555	52.7
 1	P	 1	32	SyprO	 29	     2535	52.7
 1	P	 1	32	SyprO	 30	     2497	53.7
 1	P	 1	32	SyprO	 30	     2495	53.7
 1	P	 1	32	SyprO	 30	     2480	53.7
 1	P	 1	32	SyprO	 31	     2452	54.7
 1	P	 1	32	SyprO	 31	     2451	54.7
 1	P	 1	32	SyprO	 31	     2460	54.7
 1	P	 1	32	SyprO	 32	     2433	55.7
 1	P	 1	32	SyprO	 32	     2425	55.7
 1	P	 1	32	SyprO	 32	     2433	55.7
 1	P	 1	32	SyprO	 33	     2410	56.7
 1	P	 1	32	SyprO	 33	     2403	56.7
 1	P	 1	32	SyprO	 33	     2398	56.7
 1	P	 1	32	SyprO	 34	     2406	57.7
 1	P	 1	32	SyprO	 34	     2400	57.7
 1	P	 1	32	SyprO	 34	     2394	57.7
 1	P	 1	32	SyprO	 35	     2394	58.7
 1	P	 1	32	SyprO	 35	     2391	58.7
 1	P	 1	32	SyprO	 35	     2394	58.7
 1	P	 1	32	SyprO	 36	     2383	59.7
 1	P	 1	32	SyprO	 36	     2390	59.7
 1	P	 1	32	SyprO	 36	     2390	59.7
 1	P	 1	32	SyprO	 37	     2373	60.7
 1	P	 1	32	SyprO	 37	     2381	60.7
 1	P	 1	32	SyprO	 37	     2380	60.7
 1	P	 1	32	SyprO	 38	     2372	61.7
 1	P	 1	32	SyprO	 38	     2379	61.6
 1	P	 1	32	SyprO	 38	     2383	61.7
 1	P	 1	32	SyprO	 39	     2407	62.6
 1	P	 1	32	SyprO	 39	     2404	62.6
 1	P	 1	32	SyprO	 39	     2403	62.7
 1	P	 1	32	SyprO	 40	     2412	63.7
 1	P	 1	32	SyprO	 40	     2417	63.7
 1	P	 1	32	SyprO	 40	     2427	63.7
 1	P	 1	32	SyprO	 41	     2462	64.7
 1	P	 1	32	SyprO	 41	     2476	64.7
 1	P	 1	32	SyprO	 41	     2471	64.7
 1	P	 1	32	SyprO	 42	     2532	65.5
 1	P	 1	32	SyprO	 42	     2549	65.5
 1	P	 1	32	SyprO	 42	     2559	65.7
 1	P	 1	32	SyprO	 43	     2654	66.5
 1	P	 1	32	SyprO	 43	     2680	66.5
 1	P	 1	32	SyprO	 43	     2694	66.7
 1	P	 1	32	SyprO	 44	     2834	67.5
 1	P	 1	32	SyprO	 44	     2865	67.5
 1	P	 1	32	SyprO	 44	     2890	67.7
 1	P	 1	32	SyprO	 45	     3087	68.5
 1	P	 1	32	SyprO	 45	     3133	68.5
 1	P	 1	32	SyprO	 45	     3167	68.7
 1	P	 1	32	SyprO	 46	     3486	69.5
 1	P	 1	32	SyprO	 46	     3547	69.5
 1	P	 1	32	SyprO	 46	     3628	69.7
 1	P	 1	32	SyprO	 47	     4144	70.7
 1	P	 1	32	SyprO	 47	     4248	70.5
 1	P	 1	32	SyprO	 47	     4377	70.7
 1	P	 1	32	SyprO	 48	     5152	71.5
 1	P	 1	32	SyprO	 48	     5302	71.5
 1	P	 1	32	SyprO	 48	     5478	71.7
 1	P	 1	32	SyprO	 49	     6344	72.5
 1	P	 1	32	SyprO	 49	     6501	72.5
 1	P	 1	32	SyprO	 49	     6643	72.9
 1	P	 1	32	SyprO	 50	     7188	73.7
 1	P	 1	32	SyprO	 50	     7314	73.7
 1	P	 1	32	SyprO	 50	     7389	73.9
 1	P	 1	32	SyprO	 51	     7588	74.7
 1	P	 1	32	SyprO	 51	     7618	74.5
 1	P	 1	32	SyprO	 51	     7630	74.7
 1	P	 1	32	SyprO	 52	     7665	75.5
 1	P	 1	32	SyprO	 52	     7709	75.5
 1	P	 1	32	SyprO	 52	     7707	75.7
 1	P	 1	32	SyprO	 53	     7655	76.5
 1	P	 1	32	SyprO	 53	     7706	76.5
 1	P	 1	32	SyprO	 53	     7712	76.7
 1	P	 1	32	SyprO	 54	     7635	77.5
 1	P	 1	32	SyprO	 54	     7658	77.5
 1	P	 1	32	SyprO	 54	     7655	77.9
 1	P	 1	32	SyprO	 55	     7579	78.5
 1	P	 1	32	SyprO	 55	     7609	78.5
 1	P	 1	32	SyprO	 55	     7612	78.7
 1	P	 1	32	SyprO	 56	     7469	79.5
 1	P	 1	32	SyprO	 56	     7493	79.5
 1	P	 1	32	SyprO	 56	     7509	79.5
 1	P	 1	32	SyprO	 57	     7330	80.7
 1	P	 1	32	SyprO	 57	     7359	80.5
 1	P	 1	32	SyprO	 57	     7335	80.5
 1	P	 1	32	SyprO	 58	     7222	81.5
 1	P	 1	32	SyprO	 58	     7210	81.5
 1	P	 1	32	SyprO	 58	     7232	81.9
 1	P	 1	32	SyprO	 59	     7077	82.7
 1	P	 1	32	SyprO	 59	     7084	82.5
 1	P	 1	32	SyprO	 59	     7061	82.5
 1	P	 1	32	SyprO	 60	     6902	83.7
 1	P	 1	32	SyprO	 60	     6894	83.5
 1	P	 1	32	SyprO	 60	     6926	83.5
 1	P	 1	32	SyprO	 61	     6725	84.7
 1	P	 1	32	SyprO	 61	     6752	84.5
 1	P	 1	32	SyprO	 61	     6757	84.5
 1	P	 1	32	SyprO	 62	     6539	85.7
 1	P	 1	32	SyprO	 62	     6557	85.5
 1	P	 1	32	SyprO	 62	     6551	85.5
 1	P	 1	32	SyprO	 63	     6358	86.7
 1	P	 1	32	SyprO	 63	     6352	86.7
 1	P	 1	32	SyprO	 63	     6350	86.7
 1	P	 1	32	SyprO	 64	     6202	87.5
 1	P	 1	32	SyprO	 64	     6203	87.5
 1	P	 1	32	SyprO	 64	     6205	87.7
 1	P	 1	32	SyprO	 65	     6015	89.0
 1	P	 1	32	SyprO	 65	     5995	88.7
 1	P	 1	32	SyprO	 65	     5988	88.7
 1	P	 1	32	SyprO	 66	     5860	89.7
 1	P	 1	32	SyprO	 66	     5859	89.5
 1	P	 1	32	SyprO	 66	     5834	89.5
 1	P	 1	32	SyprO	 67	     5695	90.9
 1	P	 1	32	SyprO	 67	     5686	90.7
 1	P	 1	32	SyprO	 67	     5678	90.7
 1	P	 1	32	SyprO	 68	     5485	91.7
 1	P	 1	32	SyprO	 68	     5496	91.5
 1	P	 1	32	SyprO	 68	     5511	91.5
 1	P	 1	32	SyprO	 69	     5344	92.5
 1	P	 1	32	SyprO	 69	     5349	92.5
 1	P	 1	32	SyprO	 69	     5336	92.5
 1	P	 1	32	SyprO	 70	     5169	93.7
 1	P	 1	32	SyprO	 70	     5179	93.7
 1	P	 1	32	SyprO	 70	     5166	93.7
 1	P	 1	32	SyprO	 71	     5027	94.7
 1	P	 1	32	SyprO	 71	     5010	94.7
 1	P	 1	32	SyprO	 71	     5002	94.7
 1	P	 1	33	SyprO	  1	     2493	25.1
 1	P	 1	33	SyprO	  1	     2493	25.1
 1	P	 1	33	SyprO	  1	     2485	25.1
 1	P	 1	33	SyprO	  2	     2504	26.1
 1	P	 1	33	SyprO	  2	     2521	26.0
 1	P	 1	33	SyprO	  2	     2518	26.1
 1	P	 1	33	SyprO	  3	     2516	27.1
 1	P	 1	33	SyprO	  3	     2515	27.1
 1	P	 1	33	SyprO	  3	     2509	27.1
 1	P	 1	33	SyprO	  4	     2507	28.1
 1	P	 1	33	SyprO	  4	     2507	28.1
 1	P	 1	33	SyprO	  4	     2508	28.1
 1	P	 1	33	SyprO	  5	     2492	29.1
 1	P	 1	33	SyprO	  5	     2510	29.1
 1	P	 1	33	SyprO	  5	     2492	29.1
 1	P	 1	33	SyprO	  6	     2494	30.1
 1	P	 1	33	SyprO	  6	     2498	30.1
 1	P	 1	33	SyprO	  6	     2493	30.1
 1	P	 1	33	SyprO	  7	     2484	31.1
 1	P	 1	33	SyprO	  7	     2480	31.1
 1	P	 1	33	SyprO	  7	     2488	31.1
 1	P	 1	33	SyprO	  8	     2470	32.1
 1	P	 1	33	SyprO	  8	     2473	32.1
 1	P	 1	33	SyprO	  8	     2477	32.1
 1	P	 1	33	SyprO	  9	     2466	33.0
 1	P	 1	33	SyprO	  9	     2477	33.0
 1	P	 1	33	SyprO	  9	     2468	33.0
 1	P	 1	33	SyprO	 10	     2469	34.0
 1	P	 1	33	SyprO	 10	     2461	34.0
 1	P	 1	33	SyprO	 10	     2453	34.0
 1	P	 1	33	SyprO	 11	     2458	35.0
 1	P	 1	33	SyprO	 11	     2446	35.0
 1	P	 1	33	SyprO	 11	     2458	35.0
 1	P	 1	33	SyprO	 12	     2451	35.8
 1	P	 1	33	SyprO	 12	     2453	36.0
 1	P	 1	33	SyprO	 12	     2441	36.0
 1	P	 1	33	SyprO	 13	     2443	36.8
 1	P	 1	33	SyprO	 13	     2442	37.0
 1	P	 1	33	SyprO	 13	     2438	37.0
 1	P	 1	33	SyprO	 14	     2429	37.8
 1	P	 1	33	SyprO	 14	     2430	38.0
 1	P	 1	33	SyprO	 14	     2434	38.0
 1	P	 1	33	SyprO	 15	     2419	39.0
 1	P	 1	33	SyprO	 15	     2428	38.8
 1	P	 1	33	SyprO	 15	     2426	38.8
 1	P	 1	33	SyprO	 16	     2403	39.8
 1	P	 1	33	SyprO	 16	     2413	39.8
 1	P	 1	33	SyprO	 16	     2409	40.0
 1	P	 1	33	SyprO	 17	     2396	41.0
 1	P	 1	33	SyprO	 17	     2398	40.8
 1	P	 1	33	SyprO	 17	     2398	40.8
 1	P	 1	33	SyprO	 18	     2394	41.7
 1	P	 1	33	SyprO	 18	     2393	41.8
 1	P	 1	33	SyprO	 18	     2392	41.8
 1	P	 1	33	SyprO	 19	     2384	42.8
 1	P	 1	33	SyprO	 19	     2383	42.8
 1	P	 1	33	SyprO	 19	     2377	42.8
 1	P	 1	33	SyprO	 20	     2375	43.8
 1	P	 1	33	SyprO	 20	     2380	43.8
 1	P	 1	33	SyprO	 20	     2377	43.8
 1	P	 1	33	SyprO	 21	     2369	44.7
 1	P	 1	33	SyprO	 21	     2360	44.7
 1	P	 1	33	SyprO	 21	     2362	44.8
 1	P	 1	33	SyprO	 22	     2357	45.7
 1	P	 1	33	SyprO	 22	     2360	45.8
 1	P	 1	33	SyprO	 22	     2358	45.8
 1	P	 1	33	SyprO	 23	     2345	46.7
 1	P	 1	33	SyprO	 23	     2348	46.8
 1	P	 1	33	SyprO	 23	     2337	46.8
 1	P	 1	33	SyprO	 24	     2336	47.7
 1	P	 1	33	SyprO	 24	     2347	47.7
 1	P	 1	33	SyprO	 24	     2341	47.7
 1	P	 1	33	SyprO	 25	     2328	48.7
 1	P	 1	33	SyprO	 25	     2329	48.7
 1	P	 1	33	SyprO	 25	     2331	48.7
 1	P	 1	33	SyprO	 26	     2321	49.7
 1	P	 1	33	SyprO	 26	     2324	49.7
 1	P	 1	33	SyprO	 26	     2318	49.7
 1	P	 1	33	SyprO	 27	     2309	50.7
 1	P	 1	33	SyprO	 27	     2314	50.7
 1	P	 1	33	SyprO	 27	     2307	50.7
 1	P	 1	33	SyprO	 28	     2294	51.7
 1	P	 1	33	SyprO	 28	     2294	51.7
 1	P	 1	33	SyprO	 28	     2289	51.7
 1	P	 1	33	SyprO	 29	     2290	52.7
 1	P	 1	33	SyprO	 29	     2277	52.7
 1	P	 1	33	SyprO	 29	     2286	52.7
 1	P	 1	33	SyprO	 30	     2286	53.7
 1	P	 1	33	SyprO	 30	     2278	53.7
 1	P	 1	33	SyprO	 30	     2279	53.7
 1	P	 1	33	SyprO	 31	     2263	54.7
 1	P	 1	33	SyprO	 31	     2269	54.7
 1	P	 1	33	SyprO	 31	     2266	54.7
 1	P	 1	33	SyprO	 32	     2254	55.7
 1	P	 1	33	SyprO	 32	     2256	55.7
 1	P	 1	33	SyprO	 32	     2261	55.7
 1	P	 1	33	SyprO	 33	     2252	56.7
 1	P	 1	33	SyprO	 33	     2251	56.7
 1	P	 1	33	SyprO	 33	     2253	56.7
 1	P	 1	33	SyprO	 34	     2246	57.7
 1	P	 1	33	SyprO	 34	     2252	57.7
 1	P	 1	33	SyprO	 34	     2249	57.7
 1	P	 1	33	SyprO	 35	     2245	58.7
 1	P	 1	33	SyprO	 35	     2248	58.7
 1	P	 1	33	SyprO	 35	     2243	58.7
 1	P	 1	33	SyprO	 36	     2241	59.7
 1	P	 1	33	SyprO	 36	     2248	59.7
 1	P	 1	33	SyprO	 36	     2239	59.7
 1	P	 1	33	SyprO	 37	     2243	60.7
 1	P	 1	33	SyprO	 37	     2246	60.7
 1	P	 1	33	SyprO	 37	     2251	60.7
 1	P	 1	33	SyprO	 38	     2259	61.7
 1	P	 1	33	SyprO	 38	     2259	61.6
 1	P	 1	33	SyprO	 38	     2252	61.7
 1	P	 1	33	SyprO	 39	     2264	62.6
 1	P	 1	33	SyprO	 39	     2268	62.6
 1	P	 1	33	SyprO	 39	     2270	62.7
 1	P	 1	33	SyprO	 40	     2294	63.7
 1	P	 1	33	SyprO	 40	     2296	63.7
 1	P	 1	33	SyprO	 40	     2298	63.7
 1	P	 1	33	SyprO	 41	     2338	64.7
 1	P	 1	33	SyprO	 41	     2344	64.7
 1	P	 1	33	SyprO	 41	     2341	64.7
 1	P	 1	33	SyprO	 42	     2411	65.5
 1	P	 1	33	SyprO	 42	     2418	65.5
 1	P	 1	33	SyprO	 42	     2432	65.7
 1	P	 1	33	SyprO	 43	     2509	66.5
 1	P	 1	33	SyprO	 43	     2528	66.5
 1	P	 1	33	SyprO	 43	     2541	66.7
 1	P	 1	33	SyprO	 44	     2655	67.5
 1	P	 1	33	SyprO	 44	     2669	67.5
 1	P	 1	33	SyprO	 44	     2694	67.7
 1	P	 1	33	SyprO	 45	     2847	68.5
 1	P	 1	33	SyprO	 45	     2882	68.5
 1	P	 1	33	SyprO	 45	     2914	68.7
 1	P	 1	33	SyprO	 46	     3178	69.5
 1	P	 1	33	SyprO	 46	     3232	69.5
 1	P	 1	33	SyprO	 46	     3289	69.7
 1	P	 1	33	SyprO	 47	     3738	70.7
 1	P	 1	33	SyprO	 47	     3841	70.5
 1	P	 1	33	SyprO	 47	     3958	70.7
 1	P	 1	33	SyprO	 48	     4668	71.5
 1	P	 1	33	SyprO	 48	     4814	71.5
 1	P	 1	33	SyprO	 48	     4962	71.7
 1	P	 1	33	SyprO	 49	     5776	72.5
 1	P	 1	33	SyprO	 49	     5897	72.5
 1	P	 1	33	SyprO	 49	     6029	72.9
 1	P	 1	33	SyprO	 50	     6548	73.7
 1	P	 1	33	SyprO	 50	     6647	73.7
 1	P	 1	33	SyprO	 50	     6707	73.9
 1	P	 1	33	SyprO	 51	     6839	74.7
 1	P	 1	33	SyprO	 51	     6861	74.5
 1	P	 1	33	SyprO	 51	     6867	74.7
 1	P	 1	33	SyprO	 52	     6801	75.5
 1	P	 1	33	SyprO	 52	     6810	75.5
 1	P	 1	33	SyprO	 52	     6829	75.7
 1	P	 1	33	SyprO	 53	     6687	76.5
 1	P	 1	33	SyprO	 53	     6704	76.5
 1	P	 1	33	SyprO	 53	     6722	76.7
 1	P	 1	33	SyprO	 54	     6572	77.5
 1	P	 1	33	SyprO	 54	     6592	77.5
 1	P	 1	33	SyprO	 54	     6579	77.9
 1	P	 1	33	SyprO	 55	     6466	78.5
 1	P	 1	33	SyprO	 55	     6467	78.5
 1	P	 1	33	SyprO	 55	     6497	78.7
 1	P	 1	33	SyprO	 56	     6332	79.5
 1	P	 1	33	SyprO	 56	     6344	79.5
 1	P	 1	33	SyprO	 56	     6334	79.5
 1	P	 1	33	SyprO	 57	     6192	80.7
 1	P	 1	33	SyprO	 57	     6185	80.5
 1	P	 1	33	SyprO	 57	     6197	80.5
 1	P	 1	33	SyprO	 58	     6101	81.5
 1	P	 1	33	SyprO	 58	     6068	81.5
 1	P	 1	33	SyprO	 58	     6074	81.9
 1	P	 1	33	SyprO	 59	     5972	82.7
 1	P	 1	33	SyprO	 59	     5948	82.5
 1	P	 1	33	SyprO	 59	     5924	82.5
 1	P	 1	33	SyprO	 60	     5789	83.7
 1	P	 1	33	SyprO	 60	     5793	83.5
 1	P	 1	33	SyprO	 60	     5804	83.5
 1	P	 1	33	SyprO	 61	     5653	84.7
 1	P	 1	33	SyprO	 61	     5672	84.5
 1	P	 1	33	SyprO	 61	     5666	84.5
 1	P	 1	33	SyprO	 62	     5505	85.7
 1	P	 1	33	SyprO	 62	     5515	85.5
 1	P	 1	33	SyprO	 62	     5523	85.5
 1	P	 1	33	SyprO	 63	     5368	86.7
 1	P	 1	33	SyprO	 63	     5379	86.7
 1	P	 1	33	SyprO	 63	     5382	86.7
 1	P	 1	33	SyprO	 64	     5259	87.5
 1	P	 1	33	SyprO	 64	     5261	87.5
 1	P	 1	33	SyprO	 64	     5255	87.7
 1	P	 1	33	SyprO	 65	     5132	89.0
 1	P	 1	33	SyprO	 65	     5080	88.7
 1	P	 1	33	SyprO	 65	     5107	88.7
 1	P	 1	33	SyprO	 66	     4983	89.7
 1	P	 1	33	SyprO	 66	     5001	89.5
 1	P	 1	33	SyprO	 66	     4981	89.5
 1	P	 1	33	SyprO	 67	     4879	90.9
 1	P	 1	33	SyprO	 67	     4880	90.7
 1	P	 1	33	SyprO	 67	     4878	90.7
 1	P	 1	33	SyprO	 68	     4717	91.7
 1	P	 1	33	SyprO	 68	     4741	91.5
 1	P	 1	33	SyprO	 68	     4759	91.5
 1	P	 1	33	SyprO	 69	     4621	92.5
 1	P	 1	33	SyprO	 69	     4612	92.5
 1	P	 1	33	SyprO	 69	     4604	92.5
 1	P	 1	33	SyprO	 70	     4503	93.7
 1	P	 1	33	SyprO	 70	     4503	93.7
 1	P	 1	33	SyprO	 70	     4506	93.7
 1	P	 1	33	SyprO	 71	     4392	94.7
 1	P	 1	33	SyprO	 71	     4400	94.7
 1	P	 1	33	SyprO	 71	     4405	94.7
 1	P	 1	34	SyprO	  1	     2227	25.1
 1	P	 1	34	SyprO	  1	     2231	25.1
 1	P	 1	34	SyprO	  1	     2231	25.1
 1	P	 1	34	SyprO	  2	     2239	26.1
 1	P	 1	34	SyprO	  2	     2237	26.0
 1	P	 1	34	SyprO	  2	     2228	26.1
 1	P	 1	34	SyprO	  3	     2233	27.1
 1	P	 1	34	SyprO	  3	     2231	27.1
 1	P	 1	34	SyprO	  3	     2229	27.1
 1	P	 1	34	SyprO	  4	     2234	28.1
 1	P	 1	34	SyprO	  4	     2226	28.1
 1	P	 1	34	SyprO	  4	     2232	28.1
 1	P	 1	34	SyprO	  5	     2220	29.1
 1	P	 1	34	SyprO	  5	     2225	29.1
 1	P	 1	34	SyprO	  5	     2224	29.1
 1	P	 1	34	SyprO	  6	     2223	30.1
 1	P	 1	34	SyprO	  6	     2217	30.1
 1	P	 1	34	SyprO	  6	     2226	30.1
 1	P	 1	34	SyprO	  7	     2222	31.1
 1	P	 1	34	SyprO	  7	     2215	31.1
 1	P	 1	34	SyprO	  7	     2219	31.1
 1	P	 1	34	SyprO	  8	     2211	32.1
 1	P	 1	34	SyprO	  8	     2218	32.1
 1	P	 1	34	SyprO	  8	     2216	32.1
 1	P	 1	34	SyprO	  9	     2214	33.0
 1	P	 1	34	SyprO	  9	     2220	33.0
 1	P	 1	34	SyprO	  9	     2208	33.0
 1	P	 1	34	SyprO	 10	     2214	34.0
 1	P	 1	34	SyprO	 10	     2214	34.0
 1	P	 1	34	SyprO	 10	     2204	34.0
 1	P	 1	34	SyprO	 11	     2220	35.0
 1	P	 1	34	SyprO	 11	     2211	35.0
 1	P	 1	34	SyprO	 11	     2216	35.0
 1	P	 1	34	SyprO	 12	     2213	35.8
 1	P	 1	34	SyprO	 12	     2217	36.0
 1	P	 1	34	SyprO	 12	     2213	36.0
 1	P	 1	34	SyprO	 13	     2207	36.8
 1	P	 1	34	SyprO	 13	     2205	37.0
 1	P	 1	34	SyprO	 13	     2205	37.0
 1	P	 1	34	SyprO	 14	     2209	37.8
 1	P	 1	34	SyprO	 14	     2207	38.0
 1	P	 1	34	SyprO	 14	     2214	38.0
 1	P	 1	34	SyprO	 15	     2202	39.0
 1	P	 1	34	SyprO	 15	     2200	38.8
 1	P	 1	34	SyprO	 15	     2199	38.8
 1	P	 1	34	SyprO	 16	     2205	39.8
 1	P	 1	34	SyprO	 16	     2196	39.8
 1	P	 1	34	SyprO	 16	     2200	40.0
 1	P	 1	34	SyprO	 17	     2198	41.0
 1	P	 1	34	SyprO	 17	     2197	40.8
 1	P	 1	34	SyprO	 17	     2195	40.8
 1	P	 1	34	SyprO	 18	     2194	41.7
 1	P	 1	34	SyprO	 18	     2195	41.8
 1	P	 1	34	SyprO	 18	     2196	41.8
 1	P	 1	34	SyprO	 19	     2193	42.8
 1	P	 1	34	SyprO	 19	     2194	42.8
 1	P	 1	34	SyprO	 19	     2188	42.8
 1	P	 1	34	SyprO	 20	     2192	43.8
 1	P	 1	34	SyprO	 20	     2188	43.8
 1	P	 1	34	SyprO	 20	     2185	43.8
 1	P	 1	34	SyprO	 21	     2187	44.7
 1	P	 1	34	SyprO	 21	     2187	44.7
 1	P	 1	34	SyprO	 21	     2186	44.8
 1	P	 1	34	SyprO	 22	     2185	45.7
 1	P	 1	34	SyprO	 22	     2177	45.8
 1	P	 1	34	SyprO	 22	     2181	45.8
 1	P	 1	34	SyprO	 23	     2171	46.7
 1	P	 1	34	SyprO	 23	     2175	46.8
 1	P	 1	34	SyprO	 23	     2169	46.8
 1	P	 1	34	SyprO	 24	     2180	47.7
 1	P	 1	34	SyprO	 24	     2174	47.7
 1	P	 1	34	SyprO	 24	     2173	47.7
 1	P	 1	34	SyprO	 25	     2168	48.7
 1	P	 1	34	SyprO	 25	     2173	48.7
 1	P	 1	34	SyprO	 25	     2170	48.7
 1	P	 1	34	SyprO	 26	     2157	49.7
